,department1,year,term,enrollment,name_key1,course_title,Course_Workload_Rating,Course_Overall_Rating
12482,STAT,2016,spring,33.0,STAT 211,Statistical Inference I,8.8,4.3
12483,STAT,2016,spring,28.0,STAT 212,Probability II,8.9,4.3
12484,STAT,2016,spring,12.0,STAT 215,Introduction to Computational Biology and Bioinformatics,14.5,3.5
12485,STAT,2016,spring,17.0,STAT 300HFRB,Research in Statistics,1.0,5.0
12486,STAT,2016,spring,9.0,STAT 303HFB,The Art and Practice of Teaching Statistics,2.7,4.4
12487,STAT,2016,spring,8.0,STAT 314HFRB,Timely Topics in Statistics,2.0,4.7
12488,STAT,2016,spring,9.0,STAT 366HFRB,Introduction to Research,13.0,3.8
12489,STAT,2016,spring,5.0,STAT 392HFB,"Research Topics in Missing Data, Matching and Causality",1.0,5.0
12490,STAT,2016,spring,15.0,STAT 98,Tutorial - Junior Year,8.4,4.3
12491,STAT,2016,spring,13.0,STAT 99B,Tutorial - Senior Year,19.0,4.6
12527,US-WORLD,2016,spring,99.0,US-WORLD 11,U.S. Health Care Policy,4.1,3.9
12528,US-WORLD,2016,spring,104.0,US-WORLD 19,American Food: A Global History,4.0,3.9
12529,US-WORLD,2016,spring,92.0,US-WORLD 29,Designing the American City: Civic Aspirations and Urban Form,4.1,3.8
12530,US-WORLD,2016,spring,124.0,US-WORLD 34,The Civil War from Nat Turner to Birth of a Nation,3.7,4.4
12531,US-WORLD,2016,spring,144.0,US-WORLD 35,Dilemmas of Equity and Excellence in American K-12 Education,6.3,4.5
12532,US-WORLD,2016,spring,56.0,US-WORLD 41,Power and Protest: The United States in the World of the 1960s,4.4,4.0
12587,AESTHINT,2016,fall,34.0,AESTHINT 13,Cultural Agents,4.1,4.1
12588,AESTHINT,2016,fall,7.0,AESTHINT 16,Openings: The Illuminated Manuscript,3.4,4.4
12589,AESTHINT,2016,fall,46.0,AESTHINT 20,"Poems, Poets, Poetry",4.4,3.9
12590,AESTHINT,2016,fall,39.0,AESTHINT 24,First Nights: Five Performance Premieres,3.3,4.4
12591,AESTHINT,2016,fall,50.0,AESTHINT 47,Forbidden Romance in Modern China,3.8,4.2
12592,AESTHINT,2016,fall,41.0,AESTHINT 53,Anime as Global Popular Culture,3.5,4.4
12593,AESTHINT,2016,fall,71.0,AESTHINT 55,"Shakespeare, The Early Plays",3.8,4.4
12594,AESTHINT,2016,fall,73.0,AESTHINT 58,Modern Art and Modernity,3.7,4.2
12595,AESTHINT,2016,fall,82.0,AESTHINT 59,Nazi Cinema: The Art of Propaganda,4.3,4.5
12596,AFRAMER,2016,fall,14.0,AFRAMER 103Y,Histories of Racial Capitalism,6.0,4.8
12597,AFRAMER,2016,fall,8.0,AFRAMER 105X,Anthropology and Africa,3.4,4.8
12598,AFRAMER,2016,fall,16.0,AFRAMER 118,The History of African Americans From the Slave Trade to the Civil War,4.4,4.7
12599,AFRAMER,2016,fall,19.0,AFRAMER 11,Introduction to African Studies,3.9,3.5
12600,AFRAMER,2016,fall,19.0,AFRAMER 150X,"Race, Racism, and American Politics",7.6,5.0
12601,AFRAMER,2016,fall,29.0,AFRAMER 175X,Policing and Militarization Today,3.8,4.0
12602,AFRAMER,2016,fall,8.0,AFRAMER 187,African Religions,3.8,4.0
12603,AFRAMER,2016,fall,7.0,AFRAMER 199X,Social Revolutions in Latin America,9.8,4.8
12604,AFRAMER,2016,fall,17.0,AFRAMER 209A,Africa Rising? New African Economies/Cultures and Their Global Implications,4.0,4.7
12605,AFRAMER,2016,fall,15.0,AFRAMER 20,Introduction to African Languages and Cultures,3.7,2.8
12606,AFRAMER,2016,fall,8.0,AFRAMER 262,Research Design/Proposal Writing,9.0,4.7
12607,AFRAMER,2016,fall,8.0,AFRAMER 301,Graduate Proseminar,6.0,3.0
12608,AFRAMER,2016,fall,17.0,AFRAMER 90R.A5,Jamaican Patois,2.7,4.5
12609,AFRAMER,2016,fall,1.0,AFRAMER 90R.A7,Fon,2.0,5.0
12610,AFRAMER,2016,fall,13.0,AFRAMER 90R.A9,West African Pidgin,3.1,4.0
12611,AFRAMER,2016,fall,10.0,AFRAMER 90R.A,Amharic,1.8,4.8
12612,AFRAMER,2016,fall,2.0,AFRAMER 90R.G,Haitian Creole,2.0,4.5
12613,AFRAMER,2016,fall,0.0,AFRAMER 90R.H,Hausa,,
12614,AFRAMER,2016,fall,10.0,AFRAMER 90R.I,Igbo,3.1,3.4
12615,AFRAMER,2016,fall,4.0,AFRAMER 90R.J,Kinyarwanda,3.0,4.7
12616,AFRAMER,2016,fall,2.0,AFRAMER 90R.N,Tigrinya,2.0,3.0
12617,AFRAMER,2016,fall,2.0,AFRAMER 90R.O,Wolof,3.0,3.0
12618,AFRAMER,2016,fall,39.0,AFRAMER 90R.Q,Zulu,3.1,4.5
12619,AFRAMER,2016,fall,2.0,AFRAMER 90R.U,Sudanese Arabic,3.0,4.5
12620,AFRAMER,2016,fall,1.0,AFRAMER 90R.V,Pulaar,6.0,3.0
12621,AFRAMER,2016,fall,1.0,AFRAMER 90R.X,Setswana,,
12622,AFRAMER,2016,fall,1.0,AFRAMER 90R.Y,Kikongo,4.0,5.0
12623,AFRAMER,2016,fall,4.0,AFRAMER 90R,African Language Tutorials,3.3,4.7
12628,ANTHRO,2016,fall,57.0,ANTHRO 1010,The Fundamentals of Archaeological Methods & Reasoning,3.9,4.0
12629,ANTHRO,2016,fall,24.0,ANTHRO 1130,Archaeology of Harvard Yard,2.9,4.8
12630,ANTHRO,2016,fall,7.0,ANTHRO 1175,The Archaeology of Ethnicity,8.2,4.3
12631,ANTHRO,2016,fall,10.0,ANTHRO 1180,Amazonian Archaeology and the Future of Tropical Rainforests,3.9,4.4
12632,ANTHRO,2016,fall,10.0,ANTHRO 1182,People of the Sun: The Archaeology of Ancient Mexico,4.6,4.8
12633,ANTHRO,2016,fall,18.0,ANTHRO 1250,"The Pyramids of Giza: Technology, Archaeology, History",3.5,4.8
12634,ANTHRO,2016,fall,5.0,ANTHRO 1496,Anthropology and Art,4.2,4.2
12635,ANTHRO,2016,fall,15.0,ANTHRO 1600,Grounding the Global: Anthropological Approaches,3.7,4.4
12636,ANTHRO,2016,fall,23.0,ANTHRO 1610,Ethnographic Research Methods,4.5,3.2
12637,ANTHRO,2016,fall,9.0,ANTHRO 1661,(Mis)Understanding Islam Today,5.0,4.6
12638,ANTHRO,2016,fall,15.0,ANTHRO 1698,Anthropology of Death and Immortality,5.0,4.0
12639,ANTHRO,2016,fall,19.0,ANTHRO 1715,Revolutionary Violence: An Anthropology of a Concept,4.9,4.3
12640,ANTHRO,2016,fall,15.0,ANTHRO 1740,Deindustrialism in American Cities,3.6,3.7
12641,ANTHRO,2016,fall,13.0,ANTHRO 1750,Policing and Militarization Today,3.6,3.8
12642,ANTHRO,2016,fall,6.0,ANTHRO 1759,Transnational Advocacy,5.4,4.8
12643,ANTHRO,2016,fall,6.0,ANTHRO 1825,Medical Expertise,4.3,4.2
12644,ANTHRO,2016,fall,5.0,ANTHRO 1836BR,Sensory Ethnography II,8.8,4.6
12645,ANTHRO,2016,fall,4.0,ANTHRO 1923,Japan's 2011 Disasters and Their Aftermath: A Workshop on Digital Research,3.8,4.2
12646,ANTHRO,2016,fall,24.0,ANTHRO 1988,"Kinship, Citizenship, and Belonging",5.4,4.3
12647,ANTHRO,2016,fall,6.0,ANTHRO 2250A,Proseminar in Archaeology,13.0,2.2
12648,ANTHRO,2016,fall,8.0,ANTHRO 2626,Research Design/Proposal Writing,6.0,4.7
12649,ANTHRO,2016,fall,11.0,ANTHRO 2650A,History and Theory of Social Anthropology: Proseminar,9.7,3.7
12650,ANTHRO,2016,fall,24.0,ANTHRO 2702,Political Economy,9.9,4.6
12651,ANTHRO,2016,fall,7.0,ANTHRO 2704,Linguistic Pragmatics and Cultural Analysis in Anthropology,4.3,4.7
12652,ANTHRO,2016,fall,6.0,ANTHRO 2722,Sonic Ethnography,7.7,5.0
12653,ANTHRO,2016,fall,6.0,ANTHRO 98XA,Junior Tutorial in Archaeology,3.0,4.2
12654,ANTHRO,2016,fall,14.0,ANTHRO 98ZA,Junior Tutorial in Social Anthropology,5.4,3.8
12655,ANTHRO,2016,fall,10.0,ANTHRO 99ZA,Thesis Tutorial in Social Anthropology - Senior Year,10.9,4.1
12659,APMTH,2016,fall,39.0,APMTH 101,Statistical Inference for Scientists and Engineers,5.4,3.4
12660,APMTH,2016,fall,21.0,APMTH 104,Series Expansions and Complex Analysis,5.6,3.6
12661,APMTH,2016,fall,67.0,APMTH 105,Ordinary and Partial Differential Equations,8.8,3.8
12662,APMTH,2016,fall,9.0,APMTH 106,Applied Algebra,6.3,4.4
12663,APMTH,2016,fall,22.0,APMTH 140R,Computational Geometry,4.0,4.5
12664,APMTH,2016,fall,26.0,APMTH 201,Physical Mathematics I,10.0,3.4
12665,APMTH,2016,fall,12.0,APMTH 203,Introduction to Disordered Systems and Stochastic Processes,10.0,4.1
12666,APMTH,2016,fall,64.0,APMTH 205,Advanced Scientific Computing: Numerical Methods,11.4,4.4
12667,APMTH,2016,fall,9.0,APMTH 206,Advanced Applied Algebra,8.2,4.7
12668,APMTH,2016,fall,152.0,APMTH 21A,Mathematical Methods in the Sciences,9.6,3.5
12714,CHEM,2016,fall,14.0,CHEM 100R,Experimental Chemistry and Chemical Biology,3.0,4.4
12715,CHEM,2016,fall,41.0,CHEM 101,Chemical Biology Towards Precision Medicine,5.7,4.3
12716,CHEM,2016,fall,22.0,CHEM 105,Advanced Organic Chemistry,8.6,3.9
12717,CHEM,2016,fall,22.0,CHEM 110,Small Molecules and Biological Processes,4.1,4.1
12718,CHEM,2016,fall,4.0,CHEM 145,Experimental Inorganic Chemistry,2.8,5.0
12719,CHEM,2016,fall,15.0,CHEM 155,Advanced Inorganic Chemistry II,7.0,4.2
12720,CHEM,2016,fall,36.0,CHEM 160,The Quantum World,7.5,3.5
12721,CHEM,2016,fall,3.0,CHEM 163,Frontiers in Biophysics,7.0,4.3
12722,CHEM,2016,fall,49.0,CHEM 170,Chemical Biology,4.7,3.9
12723,CHEM,2016,fall,255.0,CHEM 17,Principles of Organic Chemistry,9.0,3.7
12724,CHEM,2016,fall,5.0,CHEM 190,Statistical Mechanics in Chemistry and Biology,8.0,4.0
12725,CHEM,2016,fall,3.0,CHEM 242,Quantum Mechanics for Physical Chemistry,6.0,5.0
12726,CHEM,2016,fall,30.0,CHEM 301HFA,Scientific Teaching and Communications: Practicum,1.7,3.7
12727,CHEM,2016,fall,30.0,CHEM 30,Organic Chemistry,11.8,4.1
12728,CHEM,2016,fall,7.0,CHEM 60,Foundations of Physical Chemistry,4.8,3.2
12762,COMPSCI,2016,fall,36.0,COMPSCI 105,Privacy and Technology,4.1,4.8
12763,COMPSCI,2016,fall,31.0,COMPSCI 108,Intelligent Systems: Design and Ethical Challenges,5.4,4.3
12764,COMPSCI,2016,fall,236.0,COMPSCI 109A,Data Science 1: Introduction to Data Science,13.5,3.3
12765,COMPSCI,2016,fall,243.0,COMPSCI 121,Introduction to the Theory of Computation,8.9,3.3
12766,COMPSCI,2016,fall,13.0,COMPSCI 125,Algorithms and Complexity,13.2,4.9
12767,COMPSCI,2016,fall,26.0,COMPSCI 141,Computing Hardware,12.6,3.9
12768,COMPSCI,2016,fall,28.0,COMPSCI 143,Computer Networks,3.3,3.0
12769,COMPSCI,2016,fall,32.0,COMPSCI 165,Data Systems,12.6,4.8
12770,COMPSCI,2016,fall,55.0,COMPSCI 171,Visualization,10.7,3.8
12771,COMPSCI,2016,fall,31.0,COMPSCI 175,Computer Graphics,8.0,3.8
12772,COMPSCI,2016,fall,155.0,COMPSCI 182,Artificial Intelligence,8.3,3.8
12773,COMPSCI,2016,fall,39.0,COMPSCI 207,Systems Development for Computational Science,8.8,2.5
12774,COMPSCI,2016,fall,59.0,COMPSCI 222,Algorithms at the Ends of the Wire,11.7,4.0
12775,COMPSCI,2016,fall,15.0,COMPSCI 225,Pseudorandomness,13.2,4.5
12776,COMPSCI,2016,fall,17.0,COMPSCI 229R,"Proofs, Beliefs and Algorithms through the lens of Sum of Squares",6.0,3.9
12777,COMPSCI,2016,fall,8.0,COMPSCI 252R,Advanced Topics in Programming Languages,3.7,4.6
12778,COMPSCI,2016,fall,13.0,COMPSCI 261,Research Topics in Operating Systems,17.6,4.8
12779,COMPSCI,2016,fall,44.0,COMPSCI 263,Systems Security,8.2,4.8
12780,COMPSCI,2016,fall,4.0,COMPSCI 365,SEAS Teaching Practicum,3.0,4.7
12781,COMPSCI,2016,fall,667.0,COMPSCI 50,Introduction to Computer Science I,12.6,3.6
12782,COMPSCI,2016,fall,125.0,COMPSCI 61,Systems Programming and Machine Organization,14.1,4.2
12783,COMPSCI,2016,fall,6.0,COMPSCI 90NAR,The Internet: Governance and Power,2.8,4.8
12786,CULTBLF,2016,fall,27.0,CULTBLF 16,"Performance, Tradition and Cultural Studies: An Introduction to Folklore and Mythology",3.2,4.3
12787,CULTBLF,2016,fall,28.0,CULTBLF 17,Institutional Violence and Public Spectacle: The Case of the Roman Games,5.3,3.2
12788,CULTBLF,2016,fall,8.0,CULTBLF 20,Reason and Faith in the West,4.3,3.9
12789,CULTBLF,2016,fall,20.0,CULTBLF 21,"Pathways through the Andes - Culture, History, and Beliefs in Andean South America",3.1,4.1
12790,CULTBLF,2016,fall,19.0,CULTBLF 22,The Ancient Greek Hero,4.4,4.0
12791,CULTBLF,2016,fall,25.0,CULTBLF 25,"Studying Buddhism, Across Place and Time",4.8,3.9
12792,CULTBLF,2016,fall,6.0,CULTBLF 32,Back Roads to Far Places: Literature of Journey and Quest,5.3,4.2
12793,CULTBLF,2016,fall,208.0,CULTBLF 34,Madness and Medicine: Themes in the History of Psychiatry,3.3,4.4
12794,CULTBLF,2016,fall,279.0,CULTBLF 39,The Hebrew Bible,2.7,4.0
12795,CULTBLF,2016,fall,36.0,CULTBLF 45,The History of the English Language,4.4,3.8
12796,CULTBLF,2016,fall,86.0,CULTBLF 49,American Protest Literature from Tom Paine to Tupac,4.0,4.4
12797,CULTBLF,2016,fall,5.0,CULTBLF 51,Making the Middle Ages,3.5,2.8
12798,CULTBLF,2016,fall,6.0,CULTBLF 53,Sacred and Secular Poetry,3.8,3.8
12799,CULTBLF,2016,fall,11.0,CULTBLF 62,Language and Culture,5.3,3.6
12801,CULTBLF,2016,fall,19.0,CULTBLF 57,"Animated Spirituality: Japanese Religion in Anime, Manga, and Film",4.4,4.3
12823,ECON,2016,fall,227.0,ECON 1010A,Intermediate Microeconomics,6.4,3.1
12824,ECON,2016,fall,95.0,ECON 1011A,Intermediate Microeconomics: Advanced,10.1,3.9
12825,ECON,2016,fall,544.0,ECON 1017,A Libertarian Perspective on Economic and Social Policy,2.1,4.0
12826,ECON,2016,fall,5.0,ECON 1029,Economics of Crime: Theory and Lessons to and from the Latin America,4.0,4.5
12827,ECON,2016,fall,90.0,ECON 1057,Game Theory with Applications to Social Behavior,5.4,3.5
12828,ECON,2016,fall,16.0,ECON 1058,Experimental Economics,3.7,3.7
12829,ECON,2016,fall,650.0,ECON 10A,Principles of Economics,5.9,3.4
12830,ECON,2016,fall,153.0,ECON 1123,Introduction to Econometrics,6.0,3.3
12831,ECON,2016,fall,21.0,ECON 1126,Quantitative Methods in Economics,7.1,2.7
12832,ECON,2016,fall,179.0,ECON 1400,"The Future of Globalization: Issues, Actors, and Decisions",4.1,3.4
12833,ECON,2016,fall,27.0,ECON 1410,Public Economics: Designing Government Policy,3.9,4.0
12834,ECON,2016,fall,4.0,ECON 1415,Analytic Frameworks for Policy,5.0,4.7
12835,ECON,2016,fall,111.0,ECON 1420,American Economic Policy,3.9,4.0
12836,ECON,2016,fall,33.0,ECON 1432,Economics of European Integrations,4.0,4.0
12837,ECON,2016,fall,4.0,ECON 1460,Economics of Health Care Policy,5.3,4.8
12838,ECON,2016,fall,18.0,ECON 1490,Growth and Crisis in the World Economy,6.8,4.1
12839,ECON,2016,fall,18.0,ECON 1535,International Trade and Investment,4.9,4.1
12840,ECON,2016,fall,20.0,ECON 1545,International Financial and Macroeconomic Policy,5.6,4.7
12841,ECON,2016,fall,55.0,ECON 1723,Capital Markets,7.4,3.0
12842,ECON,2016,fall,17.0,ECON 2001A,Research in Behavior in Games and Markets,3.0,5.0
12843,ECON,2016,fall,36.0,ECON 2010A,Economic Theory,16.9,4.1
12844,ECON,2016,fall,35.0,ECON 2010C,Economic Theory,11.6,4.3
12845,ECON,2016,fall,37.0,ECON 2020A,Microeconomic Theory I,8.7,4.4
12846,ECON,2016,fall,13.0,ECON 2035,Psychology and Economic Theory,10.1,4.4
12847,ECON,2016,fall,9.0,ECON 2052,Game Theory I: Equilibrium Theory,6.0,3.6
12848,ECON,2016,fall,6.0,ECON 2060A,Contract Theory,7.0,4.2
12849,ECON,2016,fall,8.0,ECON 2087HFRA,Advanced Topics in Theory,3.3,4.5
12850,ECON,2016,fall,44.0,ECON 2110,Econometrics I,9.8,2.3
12851,ECON,2016,fall,37.0,ECON 2140,Econometric Methods,11.4,4.5
12852,ECON,2016,fall,10.0,ECON 2142,Time Series Analysis,8.0,4.0
12853,ECON,2016,fall,14.0,ECON 2390,Development Economics,8.8,3.5
12854,ECON,2016,fall,12.0,ECON 2395,"Health, Inequality and Development",2.7,4.4
12855,ECON,2016,fall,8.0,ECON 2412A,Political Economics,5.8,4.5
12856,ECON,2016,fall,30.0,ECON 2450A,Public Economics and Fiscal Policy I,7.5,3.9
12857,ECON,2016,fall,9.0,ECON 2490,The Economics of National Security Seminar,5.5,4.7
12858,ECON,2016,fall,6.0,ECON 2530A,International Trade,9.2,4.6
12859,ECON,2016,fall,14.0,ECON 2610,Industrial Organization I,14.1,4.0
12860,ECON,2016,fall,4.0,ECON 2727,Empirical Methods in Financial Economics,5.5,4.8
12861,ECON,2016,fall,22.0,ECON 2770HFA,Research in Financial Economics,0.0,5.0
12862,ECON,2016,fall,35.0,ECON 2810A,Labor Market Analysis,5.2,4.3
12863,ECON,2016,fall,19.0,ECON 2812HFA,Research in Labor Economics,2.0,4.0
12864,ECON,2016,fall,8.0,ECON 3460C,Research in Health Economics,7.1,3.9
12865,ECON,2016,fall,37.0,ECON 970,Tutorial - Sophomore Year,6.1,4.6
12866,ECON,2016,fall,8.0,ECON 980DD,Globalization and Inequality (Junior Tutorial),4.5,4.3
12867,ECON,2016,fall,15.0,ECON 980U,Immigration Economics,3.8,4.0
12868,ECON,2016,fall,16.0,ECON 980X,Economics of Work and Family,5.3,4.8
12869,ECON,2016,fall,7.0,ECON 985IA,"Research in Behavioral and Experimental Economics, Development and Applied Microeconomics",10.2,3.8
12870,ECON,2016,fall,6.0,ECON 985JA,"Research in Finance, Market Design, and Econometrics",9.3,4.0
12871,ECON,2016,fall,6.0,ECON 985RA,"Research in Public Economics, Health, and Education",7.0,5.0
12872,ECON,2016,fall,9.0,ECON 985SA,"Research in Political Economy, History, and Development Economics",7.6,4.7
12873,ECON,2016,fall,9.0,ECON 985TA,"Research in Economic Theory, Modeling, Industrial Organization, and Econometrics",6.3,4.0
12874,ECON,2016,fall,9.0,ECON 985VA,"Research in International Trade, Finance, and Macroeconomics",6.8,4.6
12875,ECON,2016,fall,8.0,ECON 985WA,"Research in Labor Economics, Law, Public Policy, and Applied Microeconomics",8.8,4.3
12879,ENG-SCI,2016,fall,31.0,ENG-SCI 115,Mathematical Modeling,5.3,4.1
12880,ENG-SCI,2016,fall,61.0,ENG-SCI 121,Introduction to Optimization: Models and Methods,9.1,4.4
12881,ENG-SCI,2016,fall,24.0,ENG-SCI 125,Mechanical Systems,7.6,3.9
12882,ENG-SCI,2016,fall,22.0,ENG-SCI 135,Physics and Chemistry: In the Context of Energy and Climate at the Global and Molecular Level,6.2,3.3
12883,ENG-SCI,2016,fall,50.0,ENG-SCI 139,Innovation in Science and Engineering: Conference Course,2.5,4.3
12884,ENG-SCI,2016,fall,10.0,ENG-SCI 153,Laboratory Electronics,9.8,4.0
12885,ENG-SCI,2016,fall,5.0,ENG-SCI 155,Biological Signal Processing,5.7,4.0
12886,ENG-SCI,2016,fall,10.0,ENG-SCI 158,Feedback Control Systems: Analysis and Design,8.0,4.6
12887,ENG-SCI,2016,fall,27.0,ENG-SCI 160,Space Science and Engineering: Theory and Application,7.5,4.0
12888,ENG-SCI,2016,fall,13.0,ENG-SCI 161,Applied Environmental Toxicology,4.6,4.5
12889,ENG-SCI,2016,fall,9.0,ENG-SCI 163,Pollution Control in Aquatic Ecosystems,8.5,4.4
12890,ENG-SCI,2016,fall,7.0,ENG-SCI 165,Water Engineering,4.8,3.2
12891,ENG-SCI,2016,fall,25.0,ENG-SCI 173,Introduction to Electronic and Photonic Devices,4.9,4.3
12892,ENG-SCI,2016,fall,5.0,ENG-SCI 176,Introduction to MicroElectroMechanical System,4.7,3.0
12893,ENG-SCI,2016,fall,37.0,ENG-SCI 181,Engineering Thermodynamics,14.0,3.2
12894,ENG-SCI,2016,fall,28.0,ENG-SCI 190,Introduction to Materials Science and Engineering,4.7,2.7
12895,ENG-SCI,2016,fall,13.0,ENG-SCI 21,"The Innovator's Practice: Finding, Building and Leading Good Ideas with Others",5.7,4.2
12896,ENG-SCI,2016,fall,18.0,ENG-SCI 220,Fluid Dynamics,17.4,4.5
12897,ENG-SCI,2016,fall,14.0,ENG-SCI 222,Advanced Cellular Engineering,7.6,3.9
12898,ENG-SCI,2016,fall,7.0,ENG-SCI 239,Advanced Innovation in Science and Engineering: Conference Course,4.4,4.7
12899,ENG-SCI,2016,fall,11.0,ENG-SCI 240,Solid Mechanics,8.6,4.2
12900,ENG-SCI,2016,fall,10.0,ENG-SCI 254,Information Processing and Statistical Physics,11.5,4.7
12901,ENG-SCI,2016,fall,5.0,ENG-SCI 268,Chemical Kinetics,5.6,4.4
12902,ENG-SCI,2016,fall,8.0,ENG-SCI 271R,Topics in Mixed-Signal Integrated Circuits,7.2,4.2
12903,ENG-SCI,2016,fall,7.0,ENG-SCI 276,Introduction to MicroElectroMechanical System,4.8,2.4
12904,ENG-SCI,2016,fall,5.0,ENG-SCI 291,Nano Micro Macro: Adaptive Material Laboratory,11.0,4.0
12905,ENG-SCI,2016,fall,7.0,ENG-SCI 294HFRA,Quantum Materials and Devices Seminar Series,1.3,4.5
12906,ENG-SCI,2016,fall,64.0,ENG-SCI 50,Introduction to Electrical Engineering,6.3,3.8
12907,ENG-SCI,2016,fall,32.0,ENG-SCI 51,Computer-Aided Machine Design,11.9,3.9
12908,ENG-SCI,2016,fall,28.0,ENG-SCI 52,The Joy of Electronics - Part I,7.5,4.0
12909,ENG-SCI,2016,fall,27.0,ENG-SCI 53,Quantitative Physiology as a Basis for Bioengineering,13.7,3.9
12910,ENG-SCI,2016,fall,36.0,ENG-SCI 95R,Startup R & D,11.8,4.7
12911,ENG-SCI,2016,fall,6.0,ENG-SCI 96,Engineering Problem Solving and Design Project,8.8,3.5
12912,ENGLISH,2016,fall,19.0,ENGLISH 102RDW,"Introduction to Old English: Riddles, Dreams, Wonders",4.2,4.1
12913,ENGLISH,2016,fall,25.0,ENGLISH 131P,Milton's Paradise Lost,4.0,4.7
12914,ENGLISH,2016,fall,20.0,ENGLISH 151,Nineteenth-Century British Fiction,7.1,4.6
12915,ENGLISH,2016,fall,48.0,ENGLISH 157,The Classic Phase of the Novel,7.7,4.4
12916,ENGLISH,2016,fall,10.0,ENGLISH 158A,A History of Western Drama,4.5,4.8
12917,ENGLISH,2016,fall,84.0,ENGLISH 166,American Modernism,5.6,3.8
12918,ENGLISH,2016,fall,42.0,ENGLISH 168D,Postwar American and British Fiction,4.7,4.2
12919,ENGLISH,2016,fall,20.0,ENGLISH 188GF,Global Fictions,6.5,4.9
12920,ENGLISH,2016,fall,53.0,ENGLISH 190WE,David Foster Wallace,6.5,4.1
12921,ENGLISH,2016,fall,13.0,ENGLISH 194,Literary Criticism: Major Approaches and Methods,7.9,4.5
12922,ENGLISH,2016,fall,29.0,ENGLISH 195X,Contemporary African American Literature,6.9,4.7
12923,ENGLISH,2016,fall,9.0,ENGLISH 223T,Shakespearean  Transformations,7.6,4.9
12924,ENGLISH,2016,fall,14.0,ENGLISH 241OS,Objects and Subjects in 18th-Century Literature,13.6,4.9
12925,ENGLISH,2016,fall,12.0,ENGLISH 264X,Sensation and Moral Action in Thomas Hardy: Graduate Seminar,13.9,4.9
12926,ENGLISH,2016,fall,11.0,ENGLISH 283,Describing the Lyric,7.0,4.7
12927,ENGLISH,2016,fall,7.0,ENGLISH 291DS,Disfluency and Style,5.5,4.0
12928,ENGLISH,2016,fall,4.0,ENGLISH 298DH,Methods in the Digital Humanities,4.5,4.7
12929,ENGLISH,2016,fall,8.0,ENGLISH 350,Teaching Colloquium,1.0,2.5
12930,ENGLISH,2016,fall,31.0,ENGLISH 41,Arrivals: British Literature 700-1700,5.0,4.1
12931,ENGLISH,2016,fall,35.0,ENGLISH 55,Poets: Fundamentals of Lyric Poetry,4.4,4.5
12932,ENGLISH,2016,fall,26.0,ENGLISH 64,Migrations: American Renaissance and Irish Revival,4.9,4.7
12933,ENGLISH,2016,fall,17.0,ENGLISH 90HL,How to Live: When Literature Meets Self-Help,5.4,4.8
12934,ENGLISH,2016,fall,15.0,ENGLISH 90NB,Nabokov Novels in English: Seminar,8.2,4.8
12935,ENGLISH,2016,fall,9.0,ENGLISH 90WR,War and Its Representations,4.9,4.6
12936,ENGLISH,2016,fall,14.0,ENGLISH 90YP,W.B. Yeats: Seminar,6.4,5.0
12937,ENGLISH,2016,fall,22.0,ENGLISH 98R,Tutorial - Junior Year,7.7,4.8
12938,ENGLISH,2016,fall,10.0,ENGLISH CAFR,Advanced Fiction Writing: Workshop,4.1,5.0
12939,ENGLISH,2016,fall,13.0,ENGLISH CAPR,Poetry: Workshop,9.0,5.0
12940,ENGLISH,2016,fall,12.0,ENGLISH CFMR,Fiction Writing: Workshop,3.4,4.9
